SalePrice LotFrontage LotArea OverallQual OverallCond YearBuilt YearRemod/Add MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF 1stFlrSF 2ndFlrSF LowQualFinSF BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF EnclosedPorch 3SsnPorch ScreenPorch PoolArea MiscVal MoSold YrSold LotShape LandSlope Railroad ExterQual ExterCond BsmtQual BsmtCond BsmtExposure CentralAir KitchenQual Functional FireplaceQu GarageFinish GarageQual GarageCond PavedDrive Fence
162000 0 10274 6 7 1986 1986 141 331 0 345 698 702 0 0 0 2 1 3 1 6 0 2 465 0 48 0 0 0 0 0 7 2009 1 0 0 3 4 4 3 1 1 3 8 0 2 3 3 2 0
160000 75 8250 6 7 1981 1981 0 0 0 0 964 918 0 0 0 2 0 4 2 8 2 2 612 0 0 0 0 0 0 0 5 2009 0 0 0 3 3 0 0 0 1 3 8 3 1 3 3 2 0
82000 60 8400 4 4 1950 1950 0 0 0 721 841 0 0 0 0 1 0 2 1 4 0 1 294 250 0 24 0 0 0 0 9 2009 0 0 0 2 2 3 2 1 1 3 8 0 1 3 3 0 0
76000 60 9000 6 3 1928 1950 0 0 0 784 784 0 0 0 0 1 0 2 1 5 0 2 360 0 0 91 0 0 0 0 10 2009 0 0 0 3 3 2 2 1 0 3 8 0 1 2 2 0 0
110000 63 9750 5 5 1962 1962 0 68 884 28 980 0 0 1 0 1 0 3 1 5 0 2 400 0 28 0 0 0 0 0 11 2009 1 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 3
135000 71 7064 5 6 1977 1977 153 560 0 420 980 0 0 0 0 1 0 3 1 6 0 2 484 192 0 0 0 0 0 0 7 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
141000 0 8499 5 6 1961 1961 0 660 0 204 864 0 0 1 0 1 0 3 1 5 0 2 732 0 312 0 0 0 0 0 6 2009 1 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
122000 0 9079 5 5 1961 1961 0 864 0 0 864 0 0 0 0 1 0 2 1 5 0 1 440 158 0 0 0 0 0 0 7 2009 1 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
124100 0 9316 5 5 1965 1965 0 544 0 480 1020 0 0 0 0 2 0 3 1 5 0 1 288 171 0 0 0 0 0 0 5 2009 1 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 3
129000 0 7791 5 8 1963 1995 0 624 0 288 912 0 0 1 0 1 0 3 1 6 0 1 300 0 0 0 0 0 0 0 10 2009 1 0 1 4 4 3 3 1 1 4 8 0 2 3 3 2 2
131400 80 10000 5 6 1961 1983 0 594 0 270 1144 0 0 1 0 1 0 3 1 6 1 1 264 165 0 0 0 0 0 400 3 2009 0 0 0 3 3 3 3 1 1 3 8 3 2 3 3 2 2
62383 60 8281 5 5 1965 1965 0 553 311 0 864 0 0 0 0 1 0 3 1 5 1 1 360 0 0 236 0 0 0 0 12 2009 1 0 0 3 3 3 3 1 1 3 8 1 1 3 3 2 2
123000 65 7150 5 6 1962 1962 60 140 590 182 912 0 0 0 1 1 0 3 1 6 0 1 252 0 0 0 0 0 0 0 10 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
275000 0 15676 8 8 1980 1980 115 1733 92 189 2014 0 0 1 0 2 0 2 1 6 2 3 864 462 0 0 255 0 0 0 4 2009 1 0 0 4 4 4 4 4 1 4 5 4 2 3 3 2 3
235000 0 11949 7 8 1991 2008 196 601 216 158 975 780 0 0 1 2 1 3 1 7 1 2 524 502 60 0 0 0 0 0 7 2009 0 0 0 4 4 4 3 1 1 4 8 3 1 3 3 2 4
280750 32 2880 7 5 2004 2005 0 0 0 1376 1376 1629 0 0 0 2 1 3 1 9 1 3 704 0 177 0 0 0 0 0 7 2009 0 0 0 4 3 4 3 1 1 4 6 3 3 3 3 2 0
164500 40 3951 6 5 2009 2009 76 0 0 612 612 612 0 0 0 2 1 2 1 4 0 2 528 0 234 0 0 0 0 0 6 2009 0 0 0 4 3 4 3 3 1 4 8 0 2 3 3 2 0
173733 30 3000 6 5 2009 2009 76 294 0 318 612 612 0 0 0 2 1 2 1 4 0 2 528 0 234 0 0 0 0 0 6 2009 0 0 0 4 3 4 3 3 1 4 8 0 2 3 3 2 0
222000 0 3830 6 5 2008 2008 280 0 0 1726 1726 0 0 0 0 2 1 2 1 6 1 2 561 0 254 0 0 0 0 0 1 2009 1 0 0 4 3 4 3 1 1 4 8 4 3 3 3 2 0
195000 0 4217 6 5 2008 2008 252 962 0 183 1256 0 0 1 0 1 1 1 1 5 1 2 641 0 169 0 0 0 0 0 3 2009 1 0 0 4 3 4 3 1 1 4 8 4 3 3 3 2 0
172500 34 3230 6 5 1999 1999 894 381 0 348 742 729 0 0 0 2 1 3 1 6 0 2 440 0 24 0 0 0 0 0 3 2009 0 0 0 3 3 4 3 1 1 3 8 0 1 3 3 2 0
180000 34 2998 6 5 2000 2000 513 507 0 249 756 756 0 1 0 2 1 2 1 4 0 2 440 0 32 0 0 0 0 0 8 2009 0 0 0 4 3 4 3 1 1 4 8 0 1 3 3 2 0
156000 35 3768 7 5 1999 1999 218 549 0 142 713 739 0 1 0 2 1 3 1 6 0 2 506 0 34 0 0 0 0 0 9 2009 0 0 0 4 3 4 3 1 1 4 8 0 1 3 3 2 0
172500 24 2645 8 5 1999 2000 456 649 0 321 983 756 0 1 0 2 1 3 1 7 0 2 480 115 0 0 0 0 0 0 8 2009 0 0 0 4 3 4 3 1 1 4 8 0 3 3 3 2 0
318750 0 14694 8 9 1977 2008 450 1252 136 306 1694 0 0 1 0 2 0 2 1 5 1 2 642 501 120 0 225 0 0 0 6 2009 1 0 0 5 5 4 4 4 1 5 8 4 3 3 3 2 0
211500 61 3782 8 5 1981 1981 0 960 0 266 1226 0 0 1 0 1 0 1 1 4 2 2 484 133 78 0 0 0 0 0 9 2009 1 0 0 4 3 4 3 4 1 4 8 3 3 3 3 2 0
241600 110 15417 7 5 1981 1981 0 121 0 1619 1740 0 0 0 0 1 1 2 1 7 0 2 540 228 20 218 0 0 0 0 6 2009 0 0 0 4 3 4 3 2 1 4 8 0 2 3 3 2 0
180500 80 9600 8 5 1976 1976 200 0 0 392 1487 1012 0 0 0 2 1 4 1 5 1 2 527 0 64 0 0 0 0 0 1 2009 0 1 0 4 4 3 3 1 1 3 8 4 1 3 3 2 0
150000 0 9991 4 4 1976 1993 0 1116 0 165 1620 0 0 1 0 2 0 3 1 8 1 2 490 120 78 0 0 0 0 0 6 2009 1 0 0 3 3 3 3 1 1 3 8 3 1 3 3 2 2
154000 78 11700 6 6 1968 1968 0 298 0 429 829 727 0 0 0 1 1 4 1 8 0 2 441 0 0 0 0 0 0 0 5 2009 0 0 1 3 3 3 3 1 1 3 8 0 1 3 3 2 0
185000 0 11717 6 6 1970 1970 571 0 0 1442 1442 0 0 0 0 2 0 2 1 6 1 2 615 371 0 0 0 0 0 0 2 2009 1 0 0 3 3 3 3 1 1 3 8 3 2 3 3 2 0
185750 0 9156 6 7 1968 1968 0 0 0 1489 1489 0 0 0 0 2 0 3 1 7 1 2 462 0 0 0 0 0 0 0 8 2009 1 0 0 3 3 3 3 1 1 4 8 4 2 3 3 2 0
2e+05 0 10382 7 6 1973 1973 240 859 32 216 1107 983 0 1 0 2 1 3 1 7 2 2 484 235 204 228 0 0 0 350 11 2009 1 0 0 3 3 4 3 2 1 3 8 3 2 3 3 2 0
206000 0 12732 7 6 1974 1974 0 560 42 150 1285 782 0 0 0 2 1 3 1 7 2 2 784 297 40 0 0 0 0 0 6 2009 1 0 0 3 3 3 3 2 1 4 8 3 2 3 3 2 0
162000 0 12936 6 6 1972 1972 0 593 0 130 735 660 0 0 1 1 1 3 1 6 1 2 497 294 116 0 0 0 0 0 12 2009 1 0 0 3 3 3 4 1 1 3 8 3 1 3 3 2 0
256900 80 10400 6 7 1967 1997 256 0 0 932 1271 1369 0 0 0 2 1 5 1 8 1 2 515 0 120 0 0 168 0 0 5 2009 0 0 0 3 3 3 3 1 1 4 8 3 2 3 3 2 0
197900 0 17871 6 5 1967 1976 359 528 0 1152 1724 0 0 1 0 1 1 3 1 7 1 2 480 0 0 0 0 0 0 0 6 2009 1 0 0 3 3 4 3 3 1 3 8 4 2 3 3 2 0
163000 80 9600 5 5 1969 1969 128 553 147 588 1336 0 0 0 1 2 0 3 1 6 1 2 502 312 11 0 0 0 0 650 8 2009 0 0 0 3 3 4 3 2 1 3 8 2 2 3 3 2 0
113000 75 9000 6 5 1969 1969 200 955 0 261 1216 0 0 1 0 1 0 3 1 5 0 1 336 0 0 0 0 0 0 0 8 2009 0 0 0 3 3 3 3 3 1 3 8 0 1 3 3 2 3
230000 0 13774 7 7 1977 1992 283 432 0 476 1316 972 0 0 0 1 2 4 1 8 2 2 520 321 72 0 0 156 0 0 11 2009 1 0 0 3 4 4 3 1 1 4 8 3 2 3 3 2 0
167900 80 9650 6 5 1977 1977 360 686 0 664 1334 0 0 0 1 2 0 2 1 6 1 2 630 0 16 0 0 0 0 0 4 2009 0 0 0 3 3 4 3 1 1 3 8 3 2 3 3 2 0
213250 78 10140 7 5 1998 1999 0 144 1127 379 1680 0 0 1 0 2 0 3 1 7 1 2 583 78 73 0 0 0 0 0 6 2009 0 0 1 4 3 5 3 1 1 4 5 3 3 3 3 2 0
227000 70 8400 8 6 2001 2001 0 643 0 167 810 855 0 1 0 2 1 3 1 6 0 2 528 0 45 0 0 0 0 0 11 2009 0 0 0 4 3 4 3 1 1 4 8 0 3 3 3 2 0
130000 62 7130 5 6 1967 1967 0 648 0 216 864 0 0 0 1 1 0 2 1 5 0 1 312 0 0 0 0 0 0 0 6 2009 0 0 0 3 3 3 3 1 1 3 8 0 3 3 3 2 4
143000 80 9600 5 5 1967 1967 0 0 0 1568 1568 0 0 0 0 1 1 3 1 7 0 2 440 160 40 0 0 0 0 0 3 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
117500 70 9100 5 6 1965 1965 0 338 466 121 925 0 0 0 1 1 0 2 1 5 0 1 429 0 0 0 0 0 0 0 7 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 2
168500 80 9600 7 5 1974 1974 252 698 0 467 1165 896 0 0 1 2 1 4 1 8 1 2 498 0 77 0 0 196 0 0 5 2009 0 0 0 3 3 3 3 1 1 3 8 3 2 3 3 2 0
172500 0 16500 6 5 1971 1971 509 962 0 270 1320 0 0 0 1 2 0 3 1 5 1 2 495 0 20 0 0 0 0 0 5 2009 0 0 0 3 3 4 3 3 1 3 8 4 2 3 3 2 0
161500 0 9790 6 5 1967 1967 0 251 630 491 1342 0 0 0 0 2 0 3 1 7 1 2 457 0 0 0 0 197 0 0 9 2009 0 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 0
141500 60 7436 4 7 1960 1960 0 734 0 160 894 0 0 1 0 1 0 2 1 5 1 2 396 0 0 0 360 0 0 0 8 2009 0 0 0 3 3 3 3 1 1 3 8 1 1 3 3 2 2
118000 65 8125 5 7 1959 1959 0 403 0 461 864 0 0 0 0 1 0 3 1 5 0 1 308 0 0 0 0 0 0 0 9 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
127500 70 9100 6 6 1959 1959 0 612 0 252 864 0 0 0 0 1 0 2 1 5 0 1 300 0 0 0 0 0 0 450 10 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 5 5 2 0
140000 0 9450 4 5 1957 1957 160 775 0 265 1362 0 0 1 0 1 0 3 1 6 1 3 768 0 0 84 0 0 0 0 5 2009 1 0 0 3 3 3 3 1 1 3 8 4 2 3 3 2 3
177625 0 13495 5 6 1956 1956 70 625 201 222 1728 0 0 1 0 2 0 3 1 7 1 2 576 0 99 0 0 0 0 0 7 2009 1 0 0 3 4 3 3 1 1 3 8 4 1 3 3 2 0
110000 85 11475 5 5 1958 1958 95 0 0 1584 1776 0 0 1 0 2 0 4 2 9 0 3 888 0 25 0 0 0 0 0 7 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
167000 100 10004 6 6 1964 1964 180 196 345 975 1516 0 0 0 0 1 1 3 1 6 0 2 472 0 0 0 0 152 0 0 2 2009 0 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 0
153000 85 9350 5 6 1961 1995 217 310 512 491 1313 0 0 1 0 1 1 3 1 6 1 2 610 172 28 0 0 121 0 0 2 2009 0 0 0 3 3 3 3 1 1 4 8 3 2 3 3 2 3
145100 115 10500 5 5 1964 1964 144 998 0 294 1292 0 0 1 0 1 1 3 1 6 2 2 520 0 32 0 0 92 0 0 7 2009 1 0 0 3 4 3 3 1 1 3 8 4 1 3 3 2 0
154000 0 11000 5 6 1966 1966 200 740 230 184 1154 0 0 0 0 1 1 3 1 6 1 2 480 0 58 0 0 0 0 0 11 2009 1 0 0 3 3 3 3 2 1 3 8 1 2 3 3 2 3
177500 0 8970 5 6 1965 1965 0 388 0 356 825 1315 0 0 0 2 1 4 1 7 1 2 549 0 40 264 0 0 0 0 6 2009 1 0 0 3 4 3 3 1 1 3 8 3 3 3 3 2 3
158000 0 12095 6 6 1964 1964 115 564 0 563 1445 0 0 0 0 1 1 3 1 7 1 2 645 180 0 0 0 0 0 0 8 2009 1 0 0 3 4 3 3 4 1 3 8 2 2 3 3 2 3
124500 80 9600 5 6 1959 1959 132 991 0 50 1041 0 0 1 0 1 0 3 1 6 0 1 270 224 88 0 0 0 0 0 7 2009 0 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 3
174500 85 11475 6 6 1961 1961 90 568 0 640 1576 0 0 1 0 1 0 4 1 7 1 2 368 85 0 0 0 0 0 0 9 2009 0 0 0 3 3 3 3 4 1 4 8 1 3 3 3 2 0
122000 68 9768 5 5 1955 1955 0 100 247 613 960 0 0 1 0 1 0 2 1 5 0 1 330 0 70 0 0 0 0 0 2 2009 0 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 3
82500 50 5330 4 7 1940 1950 0 280 0 140 708 0 0 0 0 1 0 2 1 5 0 0 0 164 0 0 0 0 0 0 12 2009 0 0 0 2 3 3 3 1 1 2 8 0 0 0 0 2 0
110000 0 7015 5 4 1950 1950 161 185 0 524 979 224 0 1 0 1 0 3 1 5 1 1 352 0 0 248 0 0 0 0 7 2009 1 0 0 3 3 3 3 1 1 4 8 3 1 3 3 2 0
149500 128 12160 6 4 1953 1953 90 1024 0 481 1505 0 0 1 0 1 0 2 1 6 1 2 505 0 0 0 162 0 0 0 2 2009 0 0 0 3 3 3 3 1 1 3 8 3 2 3 3 2 0
175000 90 9900 6 5 1967 1967 0 1173 0 507 1691 0 0 1 0 1 0 2 1 5 0 2 550 0 67 260 0 0 0 0 4 2009 0 0 0 4 3 3 3 1 1 3 8 0 1 4 3 2 3
167000 80 9600 6 5 1953 1953 238 1285 0 131 1644 0 0 1 0 1 0 3 1 7 2 2 418 110 0 0 0 0 0 0 10 2009 0 0 0 3 3 3 3 1 1 3 8 4 3 3 3 2 0
128900 80 9600 5 6 1956 1956 0 504 0 546 1050 0 0 0 0 1 0 2 1 5 0 1 338 0 0 0 0 0 0 0 6 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
140000 80 9600 6 8 1950 2005 0 120 0 736 1112 556 0 0 0 1 1 3 1 6 0 1 271 0 0 0 0 0 0 0 9 2009 0 0 0 3 4 3 3 1 1 3 7 0 1 3 3 2 3
147000 80 9600 5 7 1950 2007 0 607 0 506 1113 0 0 0 0 1 0 3 1 5 1 1 264 0 80 120 0 0 0 0 7 2009 0 0 0 4 3 3 3 1 1 4 8 4 1 3 3 2 0
124000 65 8944 5 5 1967 1967 0 0 0 1584 1584 0 0 0 0 2 0 4 2 8 0 3 792 0 152 0 0 0 0 0 4 2009 0 0 0 3 3 3 3 1 1 3 6 0 1 3 3 2 0
187500 92 10573 6 6 1961 1961 3 1312 0 141 1453 0 0 1 0 2 0 3 1 6 1 2 530 0 49 0 0 288 0 0 4 2009 1 0 0 3 3 3 3 1 1 3 8 3 2 3 3 2 4
159000 0 9500 6 5 1963 1963 247 609 0 785 1394 0 0 1 0 1 1 3 1 6 2 2 514 0 76 0 0 185 0 0 7 2009 1 0 0 3 3 4 3 1 1 3 8 4 2 3 3 2 0
256000 80 14695 6 8 1966 2008 210 1387 0 175 1567 0 0 1 0 2 0 2 1 5 2 2 542 0 110 0 0 342 0 0 7 2009 1 0 0 3 4 3 3 1 1 4 8 4 1 3 3 2 2
205000 85 13600 7 6 1965 1990 176 454 0 314 1186 800 0 0 0 2 1 3 1 7 3 2 486 0 42 0 0 189 0 0 10 2009 0 0 0 3 3 3 3 1 1 3 8 2 1 3 3 2 0
193500 100 13000 6 6 1968 1968 576 448 0 448 1182 960 0 0 0 2 1 4 1 8 1 1 509 0 72 0 0 252 0 0 6 2009 0 0 0 3 4 4 3 1 1 4 8 4 3 3 3 2 0
110000 120 13560 6 3 1968 1968 216 0 0 1392 1392 0 0 1 0 1 0 2 1 5 2 2 576 0 0 240 0 0 0 0 7 2009 0 0 0 3 3 2 2 1 1 3 4 3 2 3 3 2 0
104900 0 12513 4 4 1920 2007 0 0 0 715 1281 457 0 0 0 2 0 4 1 7 1 1 368 55 0 0 0 0 0 0 6 2009 1 0 0 3 4 3 2 1 1 3 8 4 1 3 3 2 0
150000 73 8760 5 7 1956 1956 164 856 0 313 1144 0 0 1 0 1 0 3 1 6 0 1 286 257 0 0 0 0 0 0 6 2009 0 0 0 4 3 3 3 1 1 3 8 0 2 3 3 2 0
156500 70 8400 6 3 1957 1957 0 189 661 628 1478 0 0 1 0 1 1 3 1 6 2 2 442 114 0 0 0 216 0 0 6 2009 0 0 0 3 3 3 3 1 1 3 8 4 2 3 3 2 0
176000 0 12285 7 6 1960 1960 128 544 0 785 1329 0 0 0 0 1 1 3 1 5 2 2 441 0 0 203 0 0 0 0 8 2009 1 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 0
149500 66 9240 6 8 1959 1998 0 708 0 280 988 0 0 1 0 2 0 3 1 6 0 1 297 156 0 0 0 0 0 0 6 2009 1 0 0 4 3 3 3 1 1 4 8 0 1 3 3 2 0
139000 80 9600 6 6 1958 1988 183 620 620 0 1632 0 0 1 0 2 0 3 1 6 1 1 338 289 0 0 0 0 0 0 4 2009 0 0 0 3 3 3 3 1 1 3 8 4 2 3 3 2 3
155000 66 12400 6 7 1958 1998 176 585 0 630 1215 0 0 0 0 1 0 3 1 6 0 1 297 0 0 0 0 234 0 0 6 2009 1 0 0 3 3 3 2 1 1 3 8 0 1 3 3 2 0
120000 70 8750 5 5 1956 1956 0 435 202 565 1202 0 0 0 1 1 0 3 1 6 0 1 304 0 35 120 0 0 0 0 11 2009 0 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 2
153000 70 8750 5 5 1955 1955 0 172 483 727 1382 0 0 0 1 1 0 3 1 6 0 1 350 280 0 0 0 0 0 0 7 2009 0 0 0 3 3 3 3 1 1 4 8 0 1 3 3 2 2
144000 80 10400 4 5 1956 1956 0 155 750 295 1200 0 0 1 0 1 0 3 1 6 2 1 294 0 189 140 0 0 0 0 11 2009 0 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 0
176000 120 19296 6 5 1962 1962 399 672 690 0 1382 0 0 1 0 1 0 3 1 6 1 2 884 0 0 252 0 0 0 0 5 2009 0 0 0 3 3 3 3 4 1 3 8 3 1 3 3 2 2
153000 74 8532 5 6 1954 1990 650 1213 0 84 1297 0 0 0 1 1 0 3 1 5 1 2 498 0 0 0 0 0 0 0 10 2009 0 0 0 3 3 3 3 1 1 3 8 3 3 3 3 2 0
135000 76 9482 5 4 1958 1958 657 0 0 1866 1866 0 0 0 0 2 0 4 2 8 0 2 495 0 0 0 0 0 0 0 12 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 2 2 0
131000 53 8128 6 7 1954 1954 80 490 0 572 1062 0 0 1 0 1 0 3 1 6 0 1 297 0 0 0 0 0 0 0 2 2009 1 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
123000 79 10634 5 6 1953 1953 0 428 180 0 1319 0 0 1 0 1 0 3 1 5 0 1 270 66 0 0 0 0 0 0 11 2009 0 0 0 3 3 3 3 1 1 3 7 0 1 3 3 2 2
126000 67 13070 5 5 1951 1951 0 308 0 323 1112 0 0 0 0 1 0 2 1 5 0 2 480 0 0 0 0 255 0 0 10 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
115000 60 10434 4 5 1955 1955 0 0 0 1005 1005 0 0 0 0 1 0 2 1 5 1 2 672 0 0 0 0 0 0 0 11 2009 0 0 0 3 3 3 3 1 1 2 8 3 1 2 2 2 0
164900 75 14559 5 7 1951 2000 70 650 180 178 1363 0 0 1 0 1 0 2 1 6 2 1 288 324 42 0 0 168 0 2000 6 2009 0 0 0 4 3 3 3 1 1 3 8 3 1 3 3 2 0
113000 80 8480 5 6 1945 1950 0 700 0 93 793 0 0 1 0 1 0 2 1 4 0 1 240 0 0 0 0 0 0 0 8 2009 0 0 0 3 4 3 3 1 1 2 8 0 1 3 3 2 0
145500 60 7626 5 8 1952 2005 0 931 0 100 1031 0 0 1 0 1 0 2 1 5 0 1 230 0 0 0 0 0 0 0 3 2009 0 0 0 4 3 3 3 1 1 4 8 0 1 3 3 2 3
102900 75 9533 5 5 1953 1953 140 0 0 0 1210 0 0 0 0 1 1 2 1 7 0 1 616 208 0 100 0 0 0 0 8 2009 0 0 0 3 3 0 0 0 1 3 8 0 3 3 3 2 3
95000 107 10615 3 5 1900 1970 0 440 0 538 1014 685 0 1 0 2 0 3 2 7 0 2 420 0 74 0 0 0 0 0 8 2009 1 1 0 3 3 2 3 2 1 3 8 0 1 2 2 2 0
152500 78 11419 7 7 1948 1999 0 699 0 0 801 726 0 1 0 1 1 3 1 6 1 2 410 0 0 134 0 0 0 0 12 2009 0 0 0 3 3 3 3 2 1 3 8 4 1 3 3 2 2
129900 60 9600 5 6 1950 1950 0 390 0 810 1200 0 0 0 0 1 0 3 1 6 0 1 246 126 0 0 0 0 0 0 8 2009 0 0 0 3 3 3 3 1 1 3 8 0 3 3 3 2 2
132000 50 8000 6 6 1948 2002 0 680 0 292 972 0 0 1 0 1 0 2 1 5 1 1 240 0 0 0 0 0 0 0 5 2009 0 0 0 3 4 3 3 1 1 3 8 4 1 3 3 2 0
99900 53 5470 3 5 1958 1958 0 0 0 792 792 0 0 0 0 1 0 2 1 4 0 1 366 0 90 0 0 0 0 0 8 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 2 3 2 0
135000 60 10410 5 7 1916 1987 0 0 0 660 808 704 144 0 0 2 1 3 1 8 0 1 180 0 0 0 140 0 0 0 8 2009 0 0 0 3 3 2 3 1 1 3 7 0 1 2 2 0 3
149000 60 10800 5 7 1939 2006 0 0 0 676 676 676 0 0 1 2 0 4 1 7 0 2 720 187 0 128 0 0 0 0 8 2009 0 0 0 3 4 3 3 1 1 4 8 0 1 3 3 2 0
114000 80 8146 4 8 1900 2003 0 0 0 405 717 322 0 0 0 1 0 2 1 6 0 1 281 0 0 168 0 111 0 0 5 2009 0 0 0 4 4 2 3 1 1 3 8 0 1 3 3 0 0
109500 52 9022 5 8 1924 2006 0 0 0 768 792 0 0 0 0 1 0 2 1 5 0 1 240 316 0 120 0 0 0 0 5 2009 0 0 0 4 3 3 3 1 1 4 8 0 1 2 2 0 0
125000 60 10230 5 7 1925 1950 0 0 0 1054 1078 0 0 0 0 1 0 3 1 6 0 1 264 0 0 0 0 112 0 0 12 2009 0 0 0 3 3 3 3 1 1 5 8 0 1 3 3 0 2
142900 60 10410 4 5 1915 1950 0 0 0 1313 1313 0 1064 0 0 2 0 3 1 8 1 2 528 0 0 432 0 0 0 0 6 2009 0 0 0 3 3 3 3 1 1 4 7 3 1 3 3 2 0
156500 60 7200 7 9 1910 2008 0 0 0 560 930 760 0 0 0 2 0 4 1 5 0 2 624 0 0 112 0 0 0 0 8 2009 0 0 0 4 4 3 3 1 1 4 8 0 1 3 3 2 0
59000 90 5400 2 5 1940 1950 0 0 0 416 599 0 0 1 0 1 0 2 1 4 0 0 0 0 81 0 0 0 0 0 6 2009 0 0 0 2 3 2 3 1 0 4 8 0 0 0 0 0 0
105000 90 5400 4 6 1920 1950 0 315 105 420 840 534 0 0 0 1 0 2 1 6 0 1 338 0 0 198 0 0 0 0 10 2009 0 0 0 2 3 3 3 1 1 3 8 0 3 3 3 2 0
106000 60 10800 5 7 1920 1950 0 0 0 720 846 0 0 0 0 1 0 2 1 4 0 2 576 0 0 0 0 0 0 0 6 2009 0 0 0 3 3 3 3 1 0 4 8 0 3 3 3 0 0
78500 60 10800 3 5 1890 1998 0 0 0 630 725 0 0 0 0 1 1 1 1 4 0 1 320 0 30 0 0 0 0 0 11 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
190000 81 9671 6 5 1969 1969 480 0 0 1248 1248 1296 0 0 0 2 2 6 2 12 0 3 907 0 0 0 0 0 0 0 8 2009 0 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 0
154000 83 10143 6 7 1963 1963 295 384 0 996 1380 0 0 0 0 1 1 3 1 6 0 1 364 0 0 0 0 216 0 0 6 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 2
163000 77 11500 6 4 1967 1967 0 872 60 108 1040 0 0 1 0 1 0 3 1 6 1 2 480 0 0 156 0 0 0 0 5 2009 1 0 0 2 3 3 2 1 1 3 8 1 2 3 3 2 3
2e+05 91 11643 5 5 1969 1969 368 500 0 748 1338 1296 0 1 1 2 2 6 2 12 0 4 968 0 0 0 0 0 0 0 8 2009 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
143500 62 8010 6 9 1958 2007 0 745 0 206 951 0 0 1 0 1 0 2 1 6 0 2 480 0 0 42 0 0 0 450 9 2009 0 0 0 4 4 3 3 2 1 4 8 0 1 3 3 2 0
135000 90 10454 6 6 1957 1957 143 546 0 559 1105 0 0 0 0 1 0 3 1 5 0 1 308 0 0 0 0 0 0 0 4 2009 1 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
153000 64 8712 5 7 1957 2000 0 860 0 132 1306 0 0 1 0 1 0 2 1 5 0 1 756 0 0 0 0 0 0 0 5 2009 1 0 0 3 4 3 3 2 1 3 8 0 1 3 3 2 0
157500 0 17600 6 5 1960 1960 30 1270 0 208 1478 0 0 1 0 2 0 3 1 6 2 2 498 0 40 0 0 0 0 0 12 2009 1 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 0
113500 80 9000 6 6 1958 1958 82 0 0 160 1142 0 0 0 0 1 0 2 1 5 1 1 384 0 28 64 0 0 0 0 4 2009 1 1 0 3 3 4 3 4 1 3 8 4 2 3 3 2 0
133000 60 12144 5 7 1949 1950 0 375 0 457 1036 0 232 0 0 1 0 3 1 6 1 1 288 0 28 0 0 0 0 0 9 2009 0 0 0 4 3 3 3 1 1 3 8 4 1 3 3 2 0
92900 60 8544 3 4 1950 1950 0 0 0 0 1040 0 0 0 0 2 0 2 2 6 0 2 400 0 0 0 0 0 0 0 6 2009 0 0 0 3 3 0 0 0 0 3 8 0 1 3 3 2 0
128500 60 8064 6 5 1950 1950 0 621 0 174 765 368 0 0 0 1 0 3 1 5 0 2 900 0 0 0 0 231 0 0 12 2009 0 0 0 3 3 3 3 3 0 3 8 0 1 3 3 2 0
90000 60 7200 4 5 1949 1950 0 0 0 0 1040 0 0 0 0 2 0 2 2 6 0 2 420 0 0 0 0 0 0 0 6 2009 0 0 0 3 3 0 0 0 0 3 8 0 1 3 3 2 0
