Lot_Frontage,Lot_Area,Year_Built,Year_Remod_Add,Mas_Vnr_Area,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,First_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Misc_Val,Mo_Sold,Year_Sold,Longitude,Latitude,MS_SubClass_other,MS_Zoning_Residential_Medium_Density,MS_Zoning_other,Street_other,Alley_other,Lot_Shape_Slightly_Irregular,Lot_Shape_other,Land_Contour_other,Utilities_other,Lot_Config_Inside,Lot_Config_other,Land_Slope_other,Neighborhood_other,Condition_1_other,Condition_2_other,Bldg_Type_other,House_Style_One_Story,House_Style_other,Overall_Qual_Above_Average,Overall_Qual_Good,Overall_Qual_Very_Good,Overall_Qual_other,Overall_Cond_Above_Average,Overall_Cond_Good,Overall_Cond_other,Roof_Style_Hip,Roof_Style_other,Roof_Matl_other,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Exterior_2nd_Wd.Sdng,Exterior_2nd_other,Mas_Vnr_Type_other,Exter_Qual_Typical,Exter_Qual_other,Exter_Cond_Typical,Exter_Cond_other,Foundation_CBlock,Foundation_other,Bsmt_Qual_Typical,Bsmt_Qual_other,Bsmt_Cond_other,Bsmt_Exposure_No,Bsmt_Exposure_other,BsmtFin_Type_1_GLQ,BsmtFin_Type_1_other,Heating_other,Heating_QC_Good,Heating_QC_Typical,Heating_QC_other,Central_Air_other,Electrical_other,Kitchen_Qual_Typical,Kitchen_Qual_other,Functional_other,Fireplace_Qu_Typical,Fireplace_Qu_other,Garage_Type_Detchd,Garage_Type_other,Garage_Finish_RFn,Garage_Finish_Unf,Garage_Finish_other,Paved_Drive_other,Pool_QC_other,Fence_No_Fence,Fence_other,Misc_Feature_other,Sale_Type_other,Sale_Condition_other,Gr_Liv_Area,Sale_Price
50,6000,1937,2000,0,7,0,698,786,0,0,0,1,0,2,1,4,0,624,210,0,0,0,0,0,7,2009,-93.624567,42.033616,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1176,134900
50,6000,1925,1997,0,7,0,884,884,0,1,0,1,0,3,1,5,1,216,0,0,208,0,0,0,5,2009,-93.622513,42.03329,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1348,117000
60,6000,1924,1950,444,6,0,248,822,0,0,0,1,0,3,1,6,0,320,0,0,98,0,0,0,6,2009,-93.621677,42.033496,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1142,93000
50,6000,1926,2004,0,7,0,884,904,0,0,0,1,0,2,1,4,0,180,0,0,105,0,0,0,1,2009,-93.622443,42.033474,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,904,119000
60,6911,1924,1950,0,4,0,740,1301,0,0,0,1,0,2,1,5,0,440,0,0,0,0,0,0,10,2009,-93.624689,42.031395,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1301,100000
51,6120,1936,1950,0,7,0,927,1067,0,0,0,1,1,3,1,5,0,576,112,0,0,0,0,0,4,2009,-93.623645,42.03252,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1539,141500
51,6120,1925,1999,0,7,0,960,995,0,0,0,1,0,2,1,5,0,264,0,15,51,0,0,0,3,2009,-93.622565,42.032375,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,995,115000
50,8635,1925,1950,0,4,0,938,1072,0,1,0,1,0,2,1,5,0,1184,0,0,105,0,0,0,8,2009,-93.6213592,42.0310861,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1072,126500
0,11888,1916,1994,0,7,0,844,1445,0,0,0,2,0,5,1,10,0,441,0,60,268,0,0,0,7,2009,-93.62726,42.030062,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2134,214500
60,11414,1910,1993,0,7,0,728,1136,0,0,0,1,0,3,1,8,0,532,509,135,0,0,0,0,10,2009,-93.625362,42.026759,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2019,167500
57,8094,1915,1950,0,7,0,1048,1048,0,0,0,2,0,3,1,8,0,576,0,0,150,0,0,0,6,2009,-93.621525,42.028948,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1768,155000
68,9928,1915,1994,0,7,0,672,1272,0,0,0,2,0,3,1,8,0,216,24,28,0,0,0,400,6,2009,-93.621506,42.027998,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1944,179900
92,5520,1912,1950,0,7,0,755,929,371,0,0,1,0,5,1,8,0,0,0,198,30,0,0,0,7,2009,-93.621635,42.027039,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2229,104000
57,6876,1927,1950,0,2,0,198,1146,0,1,0,2,0,4,1,8,0,316,0,0,213,0,0,0,8,2009,-93.628299,42.025306,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1930,149000
52,6240,1925,1950,0,2,0,628,848,360,0,0,1,0,2,1,5,0,539,0,23,112,0,0,0,1,2009,-93.626716,42.023085,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1208,103000
0,5775,1915,2002,0,7,0,483,741,0,0,0,1,0,3,1,7,0,379,0,24,112,0,0,0,2,2009,-93.621862,42.025796,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1427,123000
41,5852,1902,2000,188,6,0,851,978,0,0,0,2,1,6,1,9,0,0,0,188,102,0,0,0,5,2009,-93.6217097,42.0260296,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1864,97500
60,5160,1927,1950,0,7,0,1204,1204,0,0,0,1,0,3,1,4,0,384,0,0,148,0,0,0,8,2009,-93.6250433,42.0242487,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1666,135000
86,5160,1923,1950,0,2,63,46,892,0,1,0,1,0,1,1,5,0,0,0,0,105,0,160,0,7,2009,-93.625154,42.024143,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,892,70000
50,4280,1946,2001,0,7,0,560,704,0,0,1,1,0,2,1,4,0,220,0,0,24,0,0,0,9,2009,-93.659205,42.032681,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,704,88750
60,10800,1987,1988,0,3,0,0,1200,0,3,0,3,0,3,1,5,0,0,120,0,0,0,0,0,3,2009,-93.658207,42.028101,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1200,179000
60,10800,1987,1988,0,3,0,0,1200,0,3,0,3,0,3,1,5,0,0,120,0,0,0,0,0,3,2009,-93.658173,42.028098,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1200,179000
0,10547,1978,1978,0,3,0,0,1152,0,2,0,2,0,2,2,6,0,252,0,0,0,0,0,0,7,2009,-93.657107,42.028049,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1152,159900
0,10020,1922,1950,0,2,0,333,904,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,3,2009,-93.6601886,42.0269586,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,904,61000
54,6629,1925,1950,0,2,0,121,697,0,1,0,2,0,3,1,6,0,300,147,0,0,0,0,0,7,2009,-93.657241,42.022825,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1369,103600
70,12886,1963,1999,0,1,0,76,1464,0,0,1,2,0,3,1,6,1,480,302,0,0,0,100,0,10,2009,-93.669839,42.033376,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1464,175000
70,11184,1978,1978,92,4,500,192,918,0,0,0,2,1,3,1,7,1,440,243,0,0,0,0,0,7,2009,-93.672288,42.032367,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1683,172500
65,7800,1967,2004,89,1,0,414,899,0,0,0,1,0,3,1,5,0,288,64,0,0,0,0,0,6,2009,-93.677991,42.029863,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,130000
0,8014,1978,1978,23,3,0,0,1034,0,0,1,1,0,3,1,5,1,504,0,0,0,0,0,0,6,2009,-93.672651,42.031342,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1034,149900
0,7252,1982,1982,0,3,0,173,858,0,1,0,1,0,2,1,5,0,576,120,0,0,0,0,0,4,2009,-93.671849,42.030628,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,858,134900
88,15400,1961,1961,0,7,0,552,904,259,0,0,2,0,4,1,8,1,384,290,40,0,0,0,0,7,2009,-93.66636,42.033277,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1774,165000
0,15584,1956,1956,366,7,0,825,2071,0,0,1,1,1,4,1,9,1,336,131,28,0,0,0,0,10,2009,-93.662126,42.032652,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2071,165000
0,11250,1957,1989,0,7,0,1104,1104,0,1,0,1,0,5,1,8,2,304,120,0,0,0,0,0,11,2009,-93.660877,42.032503,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1788,161500
0,17140,1956,1956,0,1,0,75,1229,0,0,0,1,0,3,1,6,0,284,0,0,0,0,0,0,4,2009,-93.671177,42.023229,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1229,135000
0,10708,1955,1993,0,4,768,470,1867,0,1,0,1,0,2,1,7,3,303,476,0,0,0,142,0,11,2009,-93.666242,42.028468,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1867,190000
0,15635,1954,1954,0,5,0,0,1383,0,0,0,1,0,2,1,6,0,498,0,0,90,0,110,0,10,2009,-93.665994,42.027506,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1383,122000
73,9855,1956,1956,0,7,0,1436,1689,0,0,0,1,0,3,1,7,1,480,0,0,0,0,0,0,11,2009,-93.667776,42.024483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1689,127500
68,9571,1956,1956,0,6,0,816,1073,0,1,0,1,0,2,1,5,0,340,0,0,0,0,0,0,2,2009,-93.668212,42.023982,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1073,121500
68,9571,1958,1958,0,7,0,1276,1276,0,0,0,1,0,3,1,5,0,350,0,0,0,0,0,0,6,2009,-93.667209,42.023916,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1276,60000
50,9350,1946,1950,0,2,0,405,892,0,0,0,1,1,3,1,6,1,240,0,50,0,0,0,0,7,2009,-93.665271,42.026133,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1639,154400
0,11500,1957,1957,0,5,0,0,845,0,0,0,1,0,3,1,5,0,290,186,0,0,0,0,0,1,2009,-93.663366,42.024993,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,845,84000
42,4235,1984,1984,149,3,393,104,1049,0,1,0,2,0,2,1,5,0,266,0,105,0,0,0,0,2,2009,-93.6641939,42.0246851,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1049,139500
60,11409,1949,2008,0,4,0,476,1148,0,0,0,1,1,3,1,8,1,281,0,0,0,0,160,0,1,2009,-93.66104,42.0247212,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1716,131000
60,9060,1939,1950,0,6,0,356,698,0,0,0,1,0,2,1,6,0,280,0,0,0,0,0,0,10,2009,-93.661005,42.023548,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1258,105000
60,9084,1940,1950,0,7,0,755,755,0,1,0,1,0,4,1,7,1,296,120,0,0,0,0,0,10,2009,-93.659855,42.022754,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1510,108000
66,19255,1983,1983,100,6,450,0,1338,0,0,0,1,1,2,1,5,1,576,0,0,0,0,0,600,9,2009,-93.685733,42.033714,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1338,156500
79,12327,1983,2009,0,3,0,55,1496,0,1,0,1,1,1,1,5,1,612,349,40,0,0,0,0,9,2009,-93.685986,42.0318449,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2132,316600
90,14684,1990,1991,234,1,177,1496,2196,0,0,0,2,0,3,1,7,1,701,84,70,0,0,0,0,6,2009,-93.68341,42.03254,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2196,271900
85,10560,1993,1994,0,3,0,605,1079,0,1,0,2,1,3,1,8,1,473,400,100,144,0,0,0,8,2009,-93.682025,42.030623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1879,239900
80,9828,1995,1995,0,3,0,544,1142,0,0,0,2,1,3,1,8,1,466,0,155,0,0,0,0,6,2009,-93.682176,42.030678,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2020,239500
120,26400,1880,2007,0,5,0,0,1288,0,0,0,1,0,4,1,7,1,576,0,0,0,0,0,0,6,2009,-93.679789,42.03252,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2016,131000
64,7018,1979,1979,0,5,0,0,1114,0,0,0,2,0,6,2,8,0,720,73,0,0,0,0,0,6,2009,-93.679109,42.031623,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2228,147983
64,7018,1979,1979,0,5,0,0,1120,0,0,0,2,0,6,2,12,0,528,154,0,0,0,0,0,6,2009,-93.6790969,42.0314606,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2240,142953
64,7040,1979,1979,216,3,0,0,1229,0,2,0,0,2,2,2,6,2,672,120,0,0,0,0,0,6,2009,-93.6791456,42.0312822,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1229,148325
0,11855,2000,2000,23,3,0,348,1168,0,2,0,4,2,6,2,8,2,820,312,0,0,0,0,0,10,2009,-93.679856,42.030531,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2787,269500
0,7939,2000,2000,23,3,0,348,1168,0,2,0,4,2,6,2,8,2,820,312,0,0,0,0,0,10,2009,-93.6791251,42.0310946,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2787,269500
0,7976,2000,2000,23,3,0,348,1168,0,2,0,4,2,6,2,8,2,820,312,0,0,0,0,0,10,2009,-93.679181,42.0309301,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2787,269500
79,10637,2007,2008,336,3,0,417,1718,0,1,0,2,0,3,1,7,1,826,208,44,0,0,0,0,9,2009,-93.688859,42.026482,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1718,297000
61,10226,2008,2008,270,7,0,1622,1630,0,1,0,2,0,3,1,8,1,860,172,42,0,0,0,0,1,2009,-93.688993,42.026414,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1630,295493
65,10816,2008,2008,364,3,0,616,1720,0,1,0,2,0,3,1,8,1,846,208,104,0,0,0,0,11,2009,-93.689091,42.026372,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1720,332000
